a is for arrival, d is for departure, condition is the processing time.
 units of time: seconds for cleanliness
type	time	condition
a		21		27
a		22		34
a		22		30
a		23		28
a		31		35
a		33		26
a		35		24
a		36		19
a		36		18
a		38		27
d		48		0
d		51		0
d		52		0
d		54		0
d		55		0
d		56		0
d		59		0
d		59		0
d		65		0
d		66		0
a		81		28
a		83		25
a		86		34
a		86		27
a		86		32
a		89		27
a		91		27
a		94		27
a		96		29
a		99		38
d		108		0
d		109		0
d		113		0
d		116		0
d		118		0
d		118		0
d		120		0
d		121		0
d		125		0
d		137		0
a		140		30
a		143		31
a		145		29
a		146		30
a		147		37
a		153		32
a		153		26
a		155		31
a		155		38
a		156		37
d		170		0
d		174		0
d		174		0
d		176		0
d		179		0
d		184		0
d		185		0
d		186		0
d		193		0
d		193		0
a		205		36
a		205		32
a		209		20
a		210		33
a		211		30
a		211		38
a		212		39
a		213		32
a		215		32
a		217		35
d		229		0
d		237		0
d		241		0
d		241		0
d		243		0
d		245		0
d		247		0
d		249		0
d		251		0
d		252		0
a		258		30
a		260		35
a		261		28
a		268		33
a		269		28
a		274		27
a		275		32
a		275		32
a		276		28
a		279		30
d		288		0
d		289		0
d		295		0
d		297		0
d		301		0
d		301		0
d		304		0
d		307		0
d		307		0
d		309		0
a		326		30
a		326		26
a		327		31
a		328		27
a		328		52
a		331		24
a		331		27
a		333		31
a		338		33
a		338		37
d		352		0
d		355		0
d		355		0
d		356		0
d		358		0
d		358		0
d		364		0
d		371		0
d		375		0
d		380		0
a		380		29
a		382		29
a		386		36
a		387		39
a		389		18
a		392		27
a		392		23
a		393		31
a		395		24
a		397		28
d		407		0
d		409		0
d		411		0
d		415		0
d		419		0
d		419		0
d		422		0
d		424		0
d		425		0
d		426		0
a		444		38
a		444		24
a		447		29
a		449		18
a		452		38
a		452		36
a		453		33
a		455		28
a		457		28
a		461		27
d		467		0
d		468		0
d		476		0
d		482		0
d		483		0
d		485		0
d		486		0
d		488		0
d		488		0
d		490		0
a		506		39
a		508		29
a		508		29
a		509		26
a		510		20
a		510		36
a		511		34
a		511		33
a		516		30
a		521		32
d		530		0
d		535		0
d		537		0
d		537		0
d		544		0
d		545		0
d		545		0
d		546		0
d		546		0
d		553		0
a		564		25
a		564		31
a		565		30
a		566		23
a		569		20
a		570		25
a		572		27
a		573		25
a		578		41
a		579		32
d		589		0
d		589		0
d		589		0
d		595		0
d		595		0
d		595		0
d		598		0
d		599		0
d		611		0
d		619		0
